ID;ARTICLE;NAME;BRAND;MODEL;QUANTITY;PRICE;Ширина;Диаметр;KOL_VO_KREPEZHNYKH_OTVERSTIY;PCD;PCD2;ET;DIA;LZ2;WHEEL_TYPE;COLOR;SHOP_LENGTH;SHOP_WIDTH;SHOP_HEIGHT;SHOP_WEIGHT;CATEGORY;Код поставщика;Год производства;Товар SALE;Срок доставки;Расшифровка цвета;Артикул поставщика;Изображение ММ 1;Изображение ММ 1_SHA1;PRODUCT_IMAGE;PRODUCT_IMAGE_SHA1;WAREHOUSE_ID;WAREHOUSE_NAME
w616473;76956;Скад КР015 7.5x19 5*114.3 ET45 DIA60.1 Алмаз графит Литой;Скад;КР015;4;20476.00;7.5;19;5;114.3;;45;60.1;;Литой;Алмаз графит;490;490;190;15000;легковые;КА-00044244;;;0;Серый;КА-00044244;https://lk.selectyre.ru/media/wheels/big/skad/kr015_53413.jpg;b5a1bee5abfd1e37f1948b4e672520a4ff8e62ab;https://lk.selectyre.ru/media/wheels/big/skad/kr015_53413.jpg;b5a1bee5abfd1e37f1948b4e672520a4ff8e62ab;zapaska_novosibirsk;Новосибирск
w616474;9122341;Trebl 8000 6x15 5*100 ET35 DIA57.1 Black Штампованный;Trebl;8000;8;2846.00;6;15;5;100;;35;57.1;;Штампованный;Black;390;390;150;9100;легковые;КА-00025021;;;0;Черный и комбинации;КА-00025021;https://lk.selectyre.ru/media/wheels/big/trebl/8000_51558.jpg;2f99f59bbfbd4157490685f70f705f8b7eef5ad2;https://lk.selectyre.ru/media/wheels/big/trebl/8000_51558.jpg;2f99f59bbfbd4157490685f70f705f8b7eef5ad2;zapaska_novosibirsk;Новосибирск
w616484;82099;Скад КР015 7.5x19 5*108 ET36 DIA65.1 Diamond Black Gris Литой;Скад;КР015;4;20476.00;7.5;19;5;108;;36;65.1;;Литой;Diamond Black Gris;490;490;190;15000;легковые;КА-00046526;;;0;Серый;КА-00046526;https://lk.selectyre.ru/media/wheels/big/skad/kr015_70792.jpg;a65b62c6459f2df913cb72238b65b651fc0b0018;https://lk.selectyre.ru/media/wheels/big/skad/kr015_70792.jpg;a65b62c6459f2df913cb72238b65b651fc0b0018;zapaska_novosibirsk;Новосибирск
w616492;82170;Скад КР007 8x20 6*139.7 ET60 DIA95.1 Diamond Black Gris Литой;Скад;КР007;4;25425.00;8;20;6;139.7;;60;95.1;;Литой;Diamond Black Gris;510;510;200;17000;легковые;КА-00046516;;;0;Серый;КА-00046516;https://lk.selectyre.ru/media/wheels/big/skad/kr007_22378.jpg;eaec458399bd9035ee8ac423119028f66adf3f41;https://lk.selectyre.ru/media/wheels/big/skad/kr007_22378.jpg;eaec458399bd9035ee8ac423119028f66adf3f41;zapaska_novosibirsk;Новосибирск
w616542;82142;Скад КР014 8x20 5*108 ET36 DIA65.1 Diamond Black Gris Литой;Скад;КР014;4;25425.00;8;20;5;108;;36;65.1;;Литой;Diamond Black Gris;510;510;200;17000;легковые;КА-00049591;;;0;Серый;КА-00049591;https://lk.selectyre.ru/media/wheels/big/skad/kr014_24405.jpg;4ed988facc827129d7e89bec4f208f020e202527;https://lk.selectyre.ru/media/wheels/big/skad/kr014_24405.jpg;4ed988facc827129d7e89bec4f208f020e202527;zapaska_novosibirsk;Новосибирск
w616546;FO616009/a;Accuride Ford Transit 6.5x16 5*160 ET60 DIA65.1 Silver Штампованный;Accuride;Ford Transit;6;4908.00;6.5;16;5;160;;60;65.1;;Штампованный;Silver;410;410;170;9700;легковые;7225503;;;0;Серебристый;7225503;https://lk.selectyre.ru/media/wheels/big/accuride/ford-transit_23930.jpg;b80fd5c2aa095747a52ed0d42ae03aae35412f45;https://lk.selectyre.ru/media/wheels/big/accuride/ford-transit_23930.jpg;b80fd5c2aa095747a52ed0d42ae03aae35412f45;brineks_novosibirsk-2;Новосибирск 2
w616584;4281608;Скад Линней 7.5x18 5*108 ET47 DIA60.1 Селена Литой;Скад;Линней;8;13628.00;7.5;18;5;108;;47;60.1;;Литой;Селена;460;460;190;13000;легковые;КА-00049620;;;0;Серебристый;КА-00049620;https://lk.selectyre.ru/media/wheels/big/skad/linney_54401.jpg;92f1552b2f12bb6afbb57b253c36b2f57d668066;https://lk.selectyre.ru/media/wheels/big/skad/linney_54401.jpg;92f1552b2f12bb6afbb57b253c36b2f57d668066;zapaska_novosibirsk;Новосибирск
w616597;;Race Ready CSSYA5639 8x17 5*114.3 ET35 DIA67.1 MK-M Литой;Race Ready;CSSYA5639;4;13961.00;8;17;5;114.3;;35;67.1;;Литой;MK-M;440;440;200;11000;легковые;КА-00059107;;;0;Серый;КА-00059107;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya5639_63410.jpg;787ae5beb72021e58f852fbd1d6d9748f23f034a;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya5639_63410.jpg;787ae5beb72021e58f852fbd1d6d9748f23f034a;zapaska_novosibirsk;Новосибирск
w616618;80098;K&K Вудроф 7x18 5*108 ET45 DIA67.1 Кварц Литой;K&K;Вудроф;8;13029.00;7;18;5;108;;45;67.1;;Литой;Кварц;460;460;180;13000;легковые;КА-00046879;;;0;Серый;КА-00046879;https://lk.selectyre.ru/media/wheels/big/kk/vudrof_69655.jpg;5428ed24be6f1412738354218f18dc520abac4ca;https://lk.selectyre.ru/media/wheels/big/kk/vudrof_69655.jpg;5428ed24be6f1412738354218f18dc520abac4ca;zapaska_novosibirsk;Новосибирск
w616623;4291627;Скад Паркер 7.5x19 5*108 ET38 DIA60.1 Графит Литой;Скад;Паркер;4;16295.00;7.5;19;5;108;;38;60.1;;Литой;Графит;490;490;190;15000;легковые;КА-00061907;;;0;Серый;КА-00061907;https://lk.selectyre.ru/media/wheels/big/skad/parker_56406.jpg;3439365e506c61f2c46b12471099d3259602cf3d;https://lk.selectyre.ru/media/wheels/big/skad/parker_56406.jpg;3439365e506c61f2c46b12471099d3259602cf3d;zapaska_novosibirsk;Новосибирск
w616631;75142SK;K&K Арнар 6x15 4*100 ET35 DIA67.1 Алмаз черный SK Литой;K&K;Арнар;8;9198.00;6;15;4;100;;35;67.1;;Литой;Алмаз черный SK;390;390;150;8000;легковые;КА-00058025;;;0;Черный и комбинации;КА-00058025;https://lk.selectyre.ru/media/wheels/big/kk/arnar_36703.png;a0872524f564f619efe66c307c087d89a44646ea;https://lk.selectyre.ru/media/wheels/big/kk/arnar_36703.png;a0872524f564f619efe66c307c087d89a44646ea;zapaska_novosibirsk;Новосибирск
w616647;4291305;Скад Паркер 7.5x19 5*114.3 ET45 DIA67.1 Алмаз Литой;Скад;Паркер;4;16848.00;7.5;19;5;114.3;;45;67.1;;Литой;Алмаз;490;490;190;15000;легковые;КА-00067676;;;0;Черный и комбинации;КА-00067676;https://lk.selectyre.ru/media/wheels/big/skad/parker_45458.jpg;bcd788d6ad4befe48a1f771e9c30dd039e733af9;https://lk.selectyre.ru/media/wheels/big/skad/parker_45458.jpg;bcd788d6ad4befe48a1f771e9c30dd039e733af9;zapaska_novosibirsk;Новосибирск
w616648;4291405;Скад Паркер 7.5x19 5*114.3 ET49 DIA67.1 Алмаз Литой;Скад;Паркер;4;16848.00;7.5;19;5;114.3;;49;67.1;;Литой;Алмаз;490;490;190;15000;легковые;КА-00067678;;;0;Черный и комбинации;КА-00067678;https://lk.selectyre.ru/media/wheels/big/skad/parker_45458.jpg;bcd788d6ad4befe48a1f771e9c30dd039e733af9;https://lk.selectyre.ru/media/wheels/big/skad/parker_45458.jpg;bcd788d6ad4befe48a1f771e9c30dd039e733af9;zapaska_novosibirsk;Новосибирск
w616649;KHW104060;Khomen KHW 1505 5.5x15 5*139.7 ET5 DIA98.5 Gray Литой;Khomen;KHW 1505;16;6934.00;5.5;15;5;139.7;;5;98.5;;Литой;Gray;390;390;140;8000;легковые;7279520;;;0;Серый;7279520;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1505_78316.jpg;eeddead143ada8dcd956306e812fa4e48fb06c20;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1505_78316.jpg;eeddead143ada8dcd956306e812fa4e48fb06c20;brineks_novosibirsk-2;Новосибирск 2
w616711;WHS524760;Khomen KHW 1501 6x15 4*100 ET46 DIA54.1 Black Литой;Khomen;KHW 1501;4;7289.00;6;15;4;100;;46;54.1;;Литой;Black;390;390;150;8000;легковые;WHS524760;;;0;Черный и комбинации;WHS524760;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1501_92664.jpg;9ca58cadf8cfc1a62916b2a20d93e04d5dfc5b93;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1501_92664.jpg;9ca58cadf8cfc1a62916b2a20d93e04d5dfc5b93;fortochki_novosibirsk;Новосибирск
w616712;KHW190507GRF;Khomen KHW 1905 7.5x19 5*120 ET41 DIA59.5 Gray-FP Литой;Khomen;KHW 1905;4;16334.00;7.5;19;5;120;;41;59.5;;Литой;Gray-FP;490;490;190;15000;легковые;КА-00053939;;;0;Серый;КА-00053939;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1905_71003.jpg;c31f4227a656c23a3f2b1a852916e26ec93f89c9;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1905_71003.jpg;c31f4227a656c23a3f2b1a852916e26ec93f89c9;zapaska_novosibirsk;Новосибирск
w616774;093177-160095004;Replay CHG30 9x21 5*114.3 ET35 DIA60.1 BKF Литой;Replay;CHG30;4;29493.00;9;21;5;114.3;;35;60.1;;Литой;BKF;540;540;230;19000;легковые;КА-00054620;;;0;Черный и комбинации;КА-00054620;https://lk.selectyre.ru/media/wheels/big/replay/chg30_64625.jpg;151af52676404fc89da84e61e8497b156d629f7e;https://lk.selectyre.ru/media/wheels/big/replay/chg30_64625.jpg;151af52676404fc89da84e61e8497b156d629f7e;zapaska_novosibirsk;Новосибирск
w616809;WHS524826;Khomen KHW 1905 7.5x19 5*120 ET41 DIA59.5 Black-FP Литой;Khomen;KHW 1905;4;16334.00;7.5;19;5;120;;41;59.5;;Литой;Black-FP;490;490;190;15000;легковые;WHS524826;;;0;Черный и комбинации;WHS524826;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1905_14715.jpg;483550ec1e06b25f96487bbe897f82e54840eb38;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1905_14715.jpg;483550ec1e06b25f96487bbe897f82e54840eb38;fortochki_novosibirsk;Новосибирск
w616813;81750;K&K Каланг 6.5x17 5*114.3 ET40 DIA66.1 Алмаз черный Литой;K&K;Каланг;8;12780.00;6.5;17;5;114.3;;40;66.1;;Литой;Алмаз черный;440;440;170;11000;легковые;КА-00053320;;;0;Черный и комбинации;КА-00053320;https://lk.selectyre.ru/media/wheels/big/kk/kalang_43676.jpg;e9a5d6fc593d44dd630cd0e883ae11fe87413928;https://lk.selectyre.ru/media/wheels/big/kk/kalang_43676.jpg;e9a5d6fc593d44dd630cd0e883ae11fe87413928;zapaska_novosibirsk;Новосибирск
w616827;085457-160118004;Replay LX141 8x20 5*114.3 ET30 DIA60.1 BKF Литой;Replay;LX141;4;28018.00;8;20;5;114.3;;30;60.1;;Литой;BKF;510;510;200;17000;легковые;КА-00062554;;;0;Черный и комбинации;КА-00062554;https://lk.selectyre.ru/media/wheels/big/replay/lx141_51414.jpg;192219f62713b7e214d220a01694737acb2eddf2;https://lk.selectyre.ru/media/wheels/big/replay/lx141_51414.jpg;192219f62713b7e214d220a01694737acb2eddf2;zapaska_novosibirsk;Новосибирск
w616838;80745;Скад Kleemann 8.5x20 5*108 ET36 DIA65.1 Алмаз графит Литой;Скад;Kleemann;4;25425.00;8.5;20;5;108;;36;65.1;;Литой;Алмаз графит;510;510;220;17000;легковые;КА-00049604;;;0;Серый;КА-00049604;https://lk.selectyre.ru/media/wheels/big/skad/kleemann_60116.jpg;51c271d318bd6bbd2f5327fa41765365ec01f31d;https://lk.selectyre.ru/media/wheels/big/skad/kleemann_60116.jpg;51c271d318bd6bbd2f5327fa41765365ec01f31d;zapaska_novosibirsk;Новосибирск
w616855;81776;K&K Каланг 6.5x17 5*114.3 ET45 DIA67.1 Кварц Литой;K&K;Каланг;4;12204.00;6.5;17;5;114.3;;45;67.1;;Литой;Кварц;440;440;170;11000;легковые;КА-00053326;;;0;Серый;КА-00053326;https://lk.selectyre.ru/media/wheels/big/kk/kalang_26802.jpg;7c8938fa3271734043938d3d48213d09028e67ab;https://lk.selectyre.ru/media/wheels/big/kk/kalang_26802.jpg;7c8938fa3271734043938d3d48213d09028e67ab;zapaska_novosibirsk;Новосибирск
w616878;78549;K&K Палермо 6.5x16 5*100 ET38 DIA67.1 Кварц Литой;K&K;Палермо;4;9967.00;6.5;16;5;100;;38;67.1;;Литой;Кварц;410;410;170;10000;легковые;КА-00063236;;;0;Серый;КА-00063236;https://lk.selectyre.ru/media/wheels/big/kk/palermo_76135.jpg;6014020f62e1ec4783d63fdfd16e826f404312a9;https://lk.selectyre.ru/media/wheels/big/kk/palermo_76135.jpg;6014020f62e1ec4783d63fdfd16e826f404312a9;zapaska_novosibirsk;Новосибирск
w616902;78051;Скад КР006 8.5x20 6*139.7 ET25 DIA106.1 Алмаз графит Литой;Скад;КР006;4;25425.00;8.5;20;6;139.7;;25;106.1;;Литой;Алмаз графит;510;510;220;17000;легковые;КА-00044131;;;0;Серый;КА-00044131;https://lk.selectyre.ru/media/wheels/big/skad/kr006_70616.jpg;e0f8bd44442f1677ff467f512cbf9f295842323c;https://lk.selectyre.ru/media/wheels/big/skad/kr006_70616.jpg;e0f8bd44442f1677ff467f512cbf9f295842323c;zapaska_novosibirsk;Новосибирск
w616903;78892;Скад КР006 8.5x20 6*139.7 ET30 DIA77.8 Алмаз черный Литой;Скад;КР006;4;25425.00;8.5;20;6;139.7;;30;77.8;;Литой;Алмаз черный;510;510;220;17000;легковые;КА-00044136;;;0;Черный и комбинации;КА-00044136;https://lk.selectyre.ru/media/wheels/big/skad/kr006_74022.jpg;60c0582c497a560d107cc09a16739c0341f2ccb5;https://lk.selectyre.ru/media/wheels/big/skad/kr006_74022.jpg;60c0582c497a560d107cc09a16739c0341f2ccb5;zapaska_novosibirsk;Новосибирск
w616904;78895;Скад КР006 8.5x20 6*139.7 ET25 DIA106.1 Elite silver Литой;Скад;КР006;4;24804.00;8.5;20;6;139.7;;25;106.1;;Литой;Elite silver;510;510;220;17000;легковые;КА-00044133;;;0;Серебристый;КА-00044133;https://lk.selectyre.ru/media/wheels/big/skad/kr006_79189.jpg;0b324ccb74638fe6c278d758b2968c834dd26b4e;https://lk.selectyre.ru/media/wheels/big/skad/kr006_79189.jpg;0b324ccb74638fe6c278d758b2968c834dd26b4e;zapaska_novosibirsk;Новосибирск
w616930;;Race Ready CSS7608 7x16 5*139.7 ET25 DIA110.5 B-P Литой;Race Ready;CSS7608;4;13797.00;7;16;5;139.7;;25;110.5;;Литой;B-P;410;410;180;10000;легковые;7328945;;;0;Черный и комбинации;7328945;https://lk.selectyre.ru/media/wheels/big/race-ready/css7608_49748.png;2304b69a0e52bac548b7bfcfc0c335435094ef88;https://lk.selectyre.ru/media/wheels/big/race-ready/css7608_49748.png;2304b69a0e52bac548b7bfcfc0c335435094ef88;brineks_novosibirsk-2;Новосибирск 2
w616932;;Race Ready CSS355 7x16 5*114.3 ET40 DIA67.1 MK-M Литой;Race Ready;CSS355;8;11131.00;7;16;5;114.3;;40;67.1;;Литой;MK-M;410;410;180;10000;легковые;КА-00041655;;;0;Серый;КА-00041655;https://lk.selectyre.ru/media/wheels/big/race-ready/css355_72339.jpg;302f96bc994a810665f35d55c268e34cd7433373;https://lk.selectyre.ru/media/wheels/big/race-ready/css355_72339.jpg;302f96bc994a810665f35d55c268e34cd7433373;zapaska_novosibirsk;Новосибирск
w616935;;Race Ready CSSD2755 8x18 5*114.3 ET40 DIA67.1 MK-M Литой;Race Ready;CSSD2755;4;16142.00;8;18;5;114.3;;40;67.1;;Литой;MK-M;460;460;200;13000;легковые;КА-00049861;;;0;Серый;КА-00049861;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2755_71695.jpg;a519125d8e56610b4eab6f00037655fce782ac41;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2755_71695.jpg;a519125d8e56610b4eab6f00037655fce782ac41;zapaska_novosibirsk;Новосибирск
w617095;83279;Скад КР006 8.5x20 6*139.7 ET30 DIA106.1 Алмаз черный Литой;Скад;КР006;4;25425.00;8.5;20;6;139.7;;30;106.1;;Литой;Алмаз черный;510;510;220;17000;легковые;КА-00053346;;;0;Черный и комбинации;КА-00053346;https://lk.selectyre.ru/media/wheels/big/skad/kr006_74022.jpg;60c0582c497a560d107cc09a16739c0341f2ccb5;https://lk.selectyre.ru/media/wheels/big/skad/kr006_74022.jpg;60c0582c497a560d107cc09a16739c0341f2ccb5;zapaska_novosibirsk;Новосибирск
w617279;WHS524773;K&K Kleemann 8.5x20 5*120 ET41.5 DIA66.1 Черный Матовый Литой;K&K;Kleemann;4;24792.00;8.5;20;5;120;;41.5;66.1;;Литой;Черный Матовый;510;510;220;17000;легковые;WHS524773;;;0;Черный и комбинации;WHS524773;https://lk.selectyre.ru/media/wheels/big/kk/kleemann_16326.jpg;1d9428b762b3f0e6262d12abea6354028ad5cd5f;https://lk.selectyre.ru/media/wheels/big/kk/kleemann_16326.jpg;1d9428b762b3f0e6262d12abea6354028ad5cd5f;fortochki_novosibirsk;Новосибирск
w617291;77564;Скад КР004 7.5x19 5*114.3 ET53 DIA67.1 Elite silver Литой;Скад;КР004;4;19866.00;7.5;19;5;114.3;;53;67.1;;Литой;Elite silver;490;490;190;15000;легковые;КА-00054332;;;0;Серебристый;КА-00054332;https://lk.selectyre.ru/media/wheels/big/skad/kr004_36715.jpg;2cc156ca4de8871ea0b23d8ce41c424131f159f6;https://lk.selectyre.ru/media/wheels/big/skad/kr004_36715.jpg;2cc156ca4de8871ea0b23d8ce41c424131f159f6;zapaska_novosibirsk;Новосибирск
w617292;KHW106391;Khomen KHW 1614 6.5x16 5*139.7 ET40 DIA98.5 Gray-FP Литой;Khomen;KHW 1614;12;8385.00;6.5;16;5;139.7;;40;98.5;;Литой;Gray-FP;410;410;170;10000;легковые;КА-00054013;;;0;Серый;КА-00054013;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1614_26522.jpg;116c18bae77c2f37631e1eb6abea6248f5a38cb5;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1614_26522.jpg;116c18bae77c2f37631e1eb6abea6248f5a38cb5;zapaska_novosibirsk;Новосибирск
w617438;4281405;Скад Линней 7.5x18 5*114.3 ET50 DIA66.1 Алмаз Литой;Скад;Линней;4;14193.00;7.5;18;5;114.3;;50;66.1;;Литой;Алмаз;460;460;190;13000;легковые;КА-00053331;;;0;Черный и комбинации;КА-00053331;https://lk.selectyre.ru/media/wheels/big/skad/linney_56867.jpg;7cb32e38c6f2954e0c0f39e67edf86b6b6b5bcb3;https://lk.selectyre.ru/media/wheels/big/skad/linney_56867.jpg;7cb32e38c6f2954e0c0f39e67edf86b6b6b5bcb3;zapaska_novosibirsk;Новосибирск
w617454;WHS524977;Khomen KHW 1610 6.5x16 5*108 ET50 DIA63.3 Black Литой;Khomen;KHW 1610;4;8345.00;6.5;16;5;108;;50;63.3;;Литой;Black;410;410;170;10000;легковые;WHS524977;;;0;Черный и комбинации;WHS524977;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1610_87878.jpg;c55f10d69017ffcf168f012419000f6e57889cd1;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1610_87878.jpg;c55f10d69017ffcf168f012419000f6e57889cd1;fortochki_novosibirsk;Новосибирск
w617461;83234;K&K Колумб 7x19 5*108 ET47 DIA60.1 Алмаз черный Литой;K&K;Колумб;4;16521.00;7;19;5;108;;47;60.1;;Литой;Алмаз черный;490;490;180;15000;легковые;КА-00054512;;;0;Черный и комбинации;КА-00054512;https://lk.selectyre.ru/media/wheels/big/kk/kolumb_40851.jpg;5b0eed75947eb6de76854d70372e40b6ed2b9dca;https://lk.selectyre.ru/media/wheels/big/kk/kolumb_40851.jpg;5b0eed75947eb6de76854d70372e40b6ed2b9dca;zapaska_novosibirsk;Новосибирск
w617463;83232;K&K Колумб 7x19 5*108 ET47 DIA60.1 Кварц Литой;K&K;Колумб;4;15967.00;7;19;5;108;;47;60.1;;Литой;Кварц;490;490;180;15000;легковые;КА-00061926;;;0;Серый;КА-00061926;https://lk.selectyre.ru/media/wheels/big/kk/kolumb_23032.jpg;905670866f9d64450e5f75775232aa6a199011a2;https://lk.selectyre.ru/media/wheels/big/kk/kolumb_23032.jpg;905670866f9d64450e5f75775232aa6a199011a2;zapaska_novosibirsk;Новосибирск
w617496;;Race Ready CSSD2785 8x16 5*139.7 ET-10 DIA110.5 MK-LP Литой;Race Ready;CSSD2785;4;13797.00;8;16;5;139.7;;-10;110.5;;Литой;MK-LP;410;410;200;10000;легковые;КА-00051758;;;0;Серый;КА-00051758;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2785_98670.jpg;6501c33d158cdbd2b7e20463fab8b7ef1b4b5cfa;https://lk.selectyre.ru/media/wheels/big/race-ready/cssd2785_98670.jpg;6501c33d158cdbd2b7e20463fab8b7ef1b4b5cfa;zapaska_novosibirsk;Новосибирск
w617507;WHS511826;RST R002 8.5x20 5*108 ET45 DIA63.3 BD Литой;RST;R002;4;17154.00;8.5;20;5;108;;45;63.3;;Литой;BD;510;510;220;17000;легковые;WHS511826;;;0;Черный и комбинации;WHS511826;;;;;fortochki_novosibirsk;Новосибирск
w617547;WHS525008;Скад Аллигатор 6x15 4*98 ET38 DIA58.6 Алмаз бархат новый Литой;Скад;Аллигатор;4;9193.00;6;15;4;98;;38;58.6;;Литой;Алмаз бархат новый;390;390;150;8000;легковые;WHS525008;;;0;Черный и комбинации;WHS525008;https://lk.selectyre.ru/media/wheels/big/skad/alligator_16799.jpg;457df31589896222c30fe42813048759277dfcb4;https://lk.selectyre.ru/media/wheels/big/skad/alligator_16799.jpg;457df31589896222c30fe42813048759277dfcb4;fortochki_novosibirsk;Новосибирск
w617607;4400427;Скад KL-1069 7x18 5*114.3 ET38 DIA67.1 Графит Литой;Скад;KL-1069;4;13029.00;7;18;5;114.3;;38;67.1;;Литой;Графит;460;460;180;13000;легковые;КА-00047125;;;0;Серый;КА-00047125;https://lk.selectyre.ru/media/wheels/big/skad/kl-1069_95146.jpg;f2edee6ef13327b64aa518a4b77c4a54a291aa4f;https://lk.selectyre.ru/media/wheels/big/skad/kl-1069_95146.jpg;f2edee6ef13327b64aa518a4b77c4a54a291aa4f;zapaska_novosibirsk;Новосибирск
w617608;082796-160023005;Replay B128 10x21 5*112 ET36 DIA66.6 MGMF Литой;Replay;B128;4;29493.00;10;21;5;112;;36;66.6;;Литой;MGMF;540;540;250;19000;легковые;КА-00024175;;;0;Серый;КА-00024175;https://lk.selectyre.ru/media/wheels/big/replay/b128_42256.png;0c4b0b95f8daef1cc8b13318bfed88daa16f57f5;https://lk.selectyre.ru/media/wheels/big/replay/b128_42256.png;0c4b0b95f8daef1cc8b13318bfed88daa16f57f5;zapaska_novosibirsk;Новосибирск
w617621;83334;K&K Джемини 6x15 4*100 ET48 DIA60.1 Кварц Литой;K&K;Джемини;4;9503.00;6;15;4;100;;48;60.1;;Литой;Кварц;390;390;150;8000;легковые;7329689;;;0;Серый;7329689;https://lk.selectyre.ru/media/wheels/big/kk/dzhemini_74381.jpg;91d282030b368df6f91516a2b543ede8a518ca84;https://lk.selectyre.ru/media/wheels/big/kk/dzhemini_74381.jpg;91d282030b368df6f91516a2b543ede8a518ca84;brineks_novosibirsk-2;Новосибирск 2
w617728;2030527;Скад Тулон 6x15 4*100 ET39 DIA67.1 Графит Литой;Скад;Тулон;4;8656.00;6;15;4;100;;39;67.1;;Литой;Графит;390;390;150;8000;легковые;КА-00069968;;;0;Серый;КА-00069968;https://lk.selectyre.ru/media/wheels/big/skad/tulon_47825.jpg;d9f92af6644fe63fa07b97af8ad1f1f63d3804c9;https://lk.selectyre.ru/media/wheels/big/skad/tulon_47825.jpg;d9f92af6644fe63fa07b97af8ad1f1f63d3804c9;zapaska_novosibirsk;Новосибирск
w617766;4400605;Скад KL-1069 7x18 5*114.3 ET40 DIA66.1 Алмаз Литой;Скад;KL-1069;4;13571.00;7;18;5;114.3;;40;66.1;;Литой;Алмаз;460;460;180;13000;легковые;КА-00047127;;;0;Черный и комбинации;КА-00047127;https://lk.selectyre.ru/media/wheels/big/skad/kl-1069_23841.jpg;2553853b04f6f6a610de9299cdac46e3972db87c;https://lk.selectyre.ru/media/wheels/big/skad/kl-1069_23841.jpg;2553853b04f6f6a610de9299cdac46e3972db87c;zapaska_novosibirsk;Новосибирск
w617768;82778;Скад КР015 7.5x19 5*108 ET38 DIA60.1 Алмаз графит Литой;Скад;КР015;4;20476.00;7.5;19;5;108;;38;60.1;;Литой;Алмаз графит;490;490;190;15000;легковые;КА-00052060;;;0;Серый;КА-00052060;https://lk.selectyre.ru/media/wheels/big/skad/kr015_53413.jpg;b5a1bee5abfd1e37f1948b4e672520a4ff8e62ab;https://lk.selectyre.ru/media/wheels/big/skad/kr015_53413.jpg;b5a1bee5abfd1e37f1948b4e672520a4ff8e62ab;zapaska_novosibirsk;Новосибирск
w618258;13001 AM;Magnetto 13001 5x13 4*98 ET35 DIA58.6 Black Штампованный;Magnetto;13001;4;2120.00;5;13;4;98;;35;58.6;;Штампованный;Black;340;340;130;8000;легковые;7327228;;;0;Черный и комбинации;7327228;https://lk.selectyre.ru/media/wheels/big/magnetto/13001_10660.jpg;293660daad14766530be1e75be65dffd4c95b109;https://lk.selectyre.ru/media/wheels/big/magnetto/13001_10660.jpg;293660daad14766530be1e75be65dffd4c95b109;brineks_novosibirsk-2;Новосибирск 2
w618262;15006 AM;Magnetto 15006 6x15 5*139.7 ET40 DIA98.5 Black Штампованный;Magnetto;15006;4;2570.00;6;15;5;139.7;;40;98.5;;Штампованный;Black;390;390;150;9100;легковые;7327230;;;0;Черный и комбинации;7327230;https://lk.selectyre.ru/media/wheels/big/magnetto/15006_22565.jpg;e4ac9d100ce5139abf606840d9e3502c44678f8c;https://lk.selectyre.ru/media/wheels/big/magnetto/15006_22565.jpg;e4ac9d100ce5139abf606840d9e3502c44678f8c;brineks_novosibirsk-2;Новосибирск 2
w618263;WHS525300;Khomen KHW 1704 7x17 5*108 ET50 DIA63.3 Black Литой;Khomen;KHW 1704;4;10487.00;7;17;5;108;;50;63.3;;Литой;Black;440;440;180;11000;легковые;WHS525300;;;0;Черный и комбинации;WHS525300;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1704_59870.jpg;51fac4d9a1951fc0d51283311843e09d26194276;https://lk.selectyre.ru/media/wheels/big/khomen/khw-1704_59870.jpg;51fac4d9a1951fc0d51283311843e09d26194276;fortochki_novosibirsk;Новосибирск
w618388;;Race Ready CSSYA5647 8.5x19 5*114.3 ET45 DIA67.1 B-LP/M Литой;Race Ready;CSSYA5647;4;20007.00;8.5;19;5;114.3;;45;67.1;;Литой;B-LP/M;490;490;220;15000;легковые;КА-00044359;;;0;Черный и комбинации;КА-00044359;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya5647_78992.jpg;2262553feb64b03b02a9c963d4dd229ee9ac8b66;https://lk.selectyre.ru/media/wheels/big/race-ready/cssya5647_78992.jpg;2262553feb64b03b02a9c963d4dd229ee9ac8b66;zapaska_novosibirsk;Новосибирск
